Organoid_ID,Label,PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,PC_8,PC_9,PC_10,PC_11,PC_12,PC_13,PC_14,PC_15,PC_16,PC_17,PC_18,PC_19,PC_20,PC_21,PC_22,PC_23,PC_24,PC_25,PC_26,PC_27,PC_28,PC_29,PC_30,PC_31,PC_32,PC_33,PC_34,PC_35
11,Do not grow as expected,-5.267397528735778,0.5007312623130844,-0.7636043306334321,-1.7261079749471644,-2.3388598235572204,0.40110977246346013,-0.3949279306620186,0.638488099457079,-1.4120032587833578,0.030536358404436404,-1.1602545895202574,-0.47148148518094063,-0.17804927262237433,-0.016868451575730074,0.0757145715949579,-0.19979677189388426,0.17482150303290153,-0.433343803695224,1.3444702526378778,0.44275320947373914,-0.15430691585498177,0.010581298760542467,0.10975372295180014,0.1289175554357913,-0.09988142623662742,0.33750264944849034,0.06689682179445276,-0.006885521216011738,0.033856750543763484,-0.07505267282461944,-0.01525682196833079,-0.03864761444421557,-0.021558011536209346,0.01781654277926583,3.152878932191262e-16
12,Do not grow as expected,-2.756498701873568,3.2673244048854833,-0.8920156130508228,-3.2725401536992598,-0.09752379176001166,2.6600540992645603,-1.0392411146845502,-0.23198827976127498,-0.2572961612081237,-1.1198274476639813,0.9826764708565939,-1.3919496629210264,1.179595096246698,-0.8367897825166083,0.5556018158866728,0.07478161040190992,-0.8154804196715987,-1.1112948294838083,-0.7465611696062996,-0.09025929415751371,-0.1019010406158213,0.006085450613972815,0.02693511974842877,-0.045377947229919814,-0.04663455546396187,0.14788369732750603,0.01641824546694444,-0.08122475876638661,0.15402916153568635,-0.013356902804167042,-0.06967340627346738,0.011876311086956543,0.01927928738782049,-0.017098123137768987,2.8460490210374963e-16
13,Do not grow as expected,0.9884784847016308,6.216166368261684,1.7018941125801061,-3.260616375185195,2.364153125899468,0.7904886100708682,-0.6116118654096642,-0.7979300260288714,0.059277276215608084,-0.9313848140742159,-0.1519619418050593,-1.3825211711213505,-1.2335924952061157,0.6853503340410472,-0.07330425000452272,-0.570370211088563,1.287139728000882,0.7229869644993357,0.07875273670001554,-0.16407485931141721,-0.03943071346958645,0.24114204196745825,0.04827157735983629,0.015112189812791848,-0.06585270036200491,-0.09602998755952381,-0.119954883389212,0.0030889793391660194,-0.05448455226640644,-0.022923288208140328,-0.005337070482733003,0.03460495479986911,-0.04253828043636739,0.010941924866708273,-7.439278659987633e-17
14,Do not grow as expected,-2.931012088674726,2.394424409980236,-1.8786526992315669,-1.1662399949650402,0.9135921409850273,-1.2851755568519165,-0.42444913054594635,-0.9088046802206702,-1.2493788791256486,-0.7955708351022953,-0.20884715129399056,-0.3513694358786098,0.5219522878044153,-0.3093976179428093,-0.6181276625706739,0.1969694622089025,-0.1765550108982932,0.42019855803685674,0.19338385237782707,0.09266626909248259,0.16341815199213952,-0.033420381833974055,-0.35420194764597224,-0.2555334151530657,-0.09853049512660744,-0.10456919479303514,0.030943627248247715,-0.048786800344316775,0.07153524743433275,0.005081749793975482,-0.0024863597240049546,-0.01714079778923886,0.0313799526611567,-0.0018414003776059816,1.0241945451814635e-16
15,Develop normally,-2.892003082347359,-1.2279667712063245,-0.9679520258229216,0.3125358682900194,-0.13097864805787507,0.5875638704189174,0.7205040990689257,1.3278994056378315,-0.09904609438541179,1.4058638401678847,0.1334094076009419,0.7534161443633084,0.6540928773472772,0.6480268876241969,0.24996526698557275,-1.2055193756236404,-0.007747553163737337,-0.23392523463453152,-0.6135068243766593,0.354217482904629,0.04816188945363262,-0.20400340728814387,-0.27655750731876366,0.08640422348680314,-0.23162840900973042,-0.03513246538581593,-0.1529991268960196,0.14911249249604688,-0.03048654938486592,-0.021740297702240213,-0.007990990796233435,0.005160905706895759,0.013818391456587103,-0.015091232955365238,-1.591776940026308e-16
16,Develop normally,-0.8558621617002701,-0.9532133695377317,-0.8590931627672924,-1.4000630795225273,-0.26848362495008354,0.3305239413896785,-0.4559821530913688,1.1259642824273846,-2.239792591238052,0.1829812718708399,-0.8828606741781856,-0.2624086240860147,-0.6171194847515197,-0.7288529519980722,-0.23530916055986112,-0.3152639478251107,0.41150808335929273,-1.0988551222882037,0.3539118849442551,-0.1925216630080772,-0.5361574425897766,0.19325707789704163,-0.2729740417780493,-0.31203930374449645,0.10148871773660843,-0.12323626695993045,0.06318274137982154,-0.022076411873282915,-0.005124154034415879,0.05365682606808536,0.03979018975164906,-0.015731682636908263,-0.02112441711629867,-0.009276094041441382,-6.455710959362618e-17
17,Do not grow as expected,-1.2768506473212267,2.4507576234488537,-1.0990113510479456,2.0839628969217134,-1.9562402294699774,-0.11495825113009021,-2.6733155290986144,-1.2808317181345446,-1.6990320971984196,0.7469242735673796,1.561085190376841,-0.42674528032422643,0.16904934580650746,-0.121368339305464,-0.03333511454728365,-0.6769898939469577,-0.4083783032724684,0.6723941929381675,0.23229430101956441,0.34350557860317105,0.051838161272738575,-0.27223747342722815,-0.16698032419917289,-0.2154105781279592,0.2899286804339193,-0.012612483446604213,-0.1397095696606573,0.019009758930575806,-0.09935820339859473,0.006875289892844041,-0.059962649710605866,-0.02609478909240701,0.013343372351422618,0.039210942343043405,6.004325586012788e-17
18,Do not grow as expected,2.7768899995851237,2.622005693175478,-2.3607663297367116,-0.2955856940691891,-0.1856914034859497,0.7750581290641858,-2.061386138662999,-0.3193939953221276,-1.6594378769416198,1.9853258976044452,-1.3173037028613612,0.5846688974648435,1.990580077331749,0.5490320699923861,-0.6462260527772125,0.2057063087395148,0.24892035612732746,1.5052494646015195,-0.2190549012744513,-0.5470646720482075,0.21131757934924295,-0.12134543550103746,0.06490852457431626,0.08309360304478293,-0.13267106892597963,0.018814346112121728,0.10799808258837679,-0.018534521486407808,-0.03046908850901642,-0.01227744167821155,0.049963412788423846,-0.016096805669065517,0.0026510541325375,0.004450815018827297,1.5502131503802252e-16
19,Do not grow as expected,0.6491969391386261,3.5042867193339116,-1.7767587651300591,-2.1285643481323144,3.0741618287870205,-0.2699764293832996,-0.5033330262400062,-1.9738255443591712,0.6276507921691974,1.0217263875468152,-0.07375475980433788,-1.7342963636923296,0.04415089757515299,0.15440410828964193,0.5404535021095458,-0.5065152861668468,0.39796652580931074,-0.8415641441004302,0.2539738032336555,0.08360231158490807,0.06240859260536026,0.26950612511901284,-0.12675022854061413,0.44328197240598055,0.018193133890096615,-0.163225817667938,0.052732018257216844,0.055037381052811626,-0.1020513855450174,-0.003033944013538132,-0.03766679510408947,-0.019439328986393386,0.018602282317578708,0.013548464506044864,1.2858318888447752e-16
20,Do not grow as expected,-4.3150806619020186,2.6503736245916296,-0.31326536476429745,2.8714842165956753,3.6974496396284886,-0.9393784631585498,0.4545720815214328,-2.4336628990492843,0.7110016432516,-0.12570255160038782,-0.6794669510826176,1.7678522700188075,0.3209112267146219,0.12280903918402099,-0.7753878521533161,0.8419475174386307,-0.33019019520147974,0.44936225282022635,0.5557335268466673,-0.2779900615909123,-0.4120877025828811,0.00815815612279411,-0.02410845562150265,-0.29142097996985783,0.15503646567892537,-0.08854513628724686,0.027015346988394057,-0.007470730269788825,0.049982834016748426,0.03106442044842997,0.006393336860785176,0.031818838025427516,-0.031646825448472464,0.004707181510651374,1.9583477342257117e-16
21,Develop normally,-0.7444904428948284,-2.624203026183435,-0.9746716570259074,-0.6719249381592148,-1.2299824643263635,0.3974554947564505,0.22736885728977588,1.7649179737160792,-0.0992473901514455,-0.21127291144757568,1.0918301366813525,0.6886711428754381,1.586909988698392,-0.6794227352758901,-0.25722686672700923,-0.23582727444950893,0.2003474544987037,-0.3519466502280123,-0.011053468600441084,-0.13045998208163342,0.024226930870535776,0.3330838192266283,0.23205656435855604,0.15888353346944445,0.09308213727541671,0.03909436143665143,0.02048106362932406,-0.004550011973532585,-0.0975086490662021,0.0014459951304443073,-0.018448426725556702,0.03565891309229135,-0.030953763084435666,0.00529647330344306,-1.2450797189816182e-16
22,Do not grow as expected,-0.8730126653073853,3.436787073679349,0.30547870901463897,6.086912234993674,1.2106640048472015,3.3401711331545987,0.5462539207587848,0.3635328350639327,-0.6657077604336541,0.49733856099645063,0.3501145821747885,-1.2030063723314817,-1.8692733268495119,-0.06421428691732362,0.37925326414287874,0.2173298531126052,-1.3551321449898968,-0.2911002393441884,0.13304346701560435,-0.290103222039152,0.22685795625937258,-0.3294520297232169,-0.366804619050549,0.31773137331329604,-0.16251521579392045,0.05969932621240376,-0.048494993679307964,-0.024939808440102528,-0.06697633848795541,0.044700730434722044,0.02563719227760913,0.002349077094782723,-0.009920081117599726,-0.009292967545766532,-1.277605975465604e-16
23,Develop normally,-2.627085124431724,0.0028504429799282543,-2.310466920543702,-0.3477531944675147,0.7688681549379813,-0.7586934150201023,0.3814848932332693,0.38516960668662914,-0.1601981616449366,-2.7753685093295766,-0.4320870432267067,0.6131325147360052,0.6727570761957974,0.4358569705810284,0.13026456204769762,-0.4125671002137543,-0.08024459007761947,-0.27348468997695163,-0.060125451029402706,-0.1415810820249115,0.1978741067699982,0.04762820546004988,-0.20465858092701547,0.18199861533580974,-0.09105353824222377,0.0022027346735749545,0.060051645159911723,0.05461489752256497,0.024456408555303216,-0.01739055445886973,0.111601932235002,-0.04403919116762478,-0.014835114371567098,0.011287031331446705,1.4528613628451185e-16
24,Develop normally,-3.5398960567721343,-0.026785402686123845,-1.4305639308928197,-0.15165812896108766,0.039269616304892854,1.8922617173828375,-0.47420271181331963,1.1866112999677252,1.0174269904681532,-0.26301127139329933,-0.39690824699263005,1.1758706401529528,1.0616043704147269,1.2545911969903851,0.732082154293305,-1.1986970265445174,0.0008944885949382604,0.3655105915204342,-0.2999927283164035,0.07763839587640735,-0.009358645992153055,-0.09421048575987032,-0.08429135197576773,-0.2792147101193196,-0.034236322325526335,-0.0014488073295484461,-0.10793071843755266,0.06968977522843285,0.012708583527129443,0.012248375642149254,0.02717091747037389,-0.014954602266936432,0.014844871844707097,-0.004217082838800731,-1.247107095214512e-16
25,Develop normally,-2.4426808965163183,1.2549427721482522,-2.546685127359414,-3.4627855479789065,1.2229371224253738,-2.565477324545349,1.896359386054909,0.5073854773095944,2.1328848359105486,-0.2737359396432724,-1.6076177790831487,-0.4653398245233852,-0.9287686691855893,0.7924456451294,0.032146976913091464,-0.10988025790167709,-0.09257651931973178,0.27067182938165185,0.031813956708480695,-0.10377388133310121,0.2726618333089281,0.20372106429725723,-0.14391753654977366,-0.1571752754831896,-0.09885649302145592,0.1068104903406685,-0.17258917608955768,-0.015846769178143934,-0.09883872483909416,0.01329818306877768,-0.04731823888659987,-0.006272223345291365,0.0006415992948638592,-0.03140493616152879,2.628132666067472e-16
26,Do not grow as expected,-3.4828892036543584,5.430651361803339,-1.60010247039627,1.8732193768203342,0.790713605457404,-0.7164986109197077,1.065731143110705,-1.2212350105682488,-2.0302898974951447,-1.6155148209696966,0.48692849032550184,0.3002343469651103,0.6672452870822364,0.4615591417735455,-0.852551315512011,0.08403773848169063,-0.46445279989360866,-0.43238274371115326,0.27118480238318354,0.29941395936273324,-0.2676099162114171,-0.1860333548045998,0.2000363038082773,0.15756433350597768,-0.05896518866335786,0.11107908811217264,0.009454389575592761,-0.05058250679731552,0.03128139309038925,-0.013734572964551795,0.010738061961410422,0.0697186278264088,0.006137935535139585,-0.029530308354378292,-5.110217976815332e-17
27,Develop normally,0.5086469879591261,-3.419575752843379,-2.2911111701774916,0.483478856632518,1.0914756947783317,2.3101206738402453,-1.6060943959291938,-0.29036321984792407,0.3710482116259632,-0.09878993299554875,-0.7996317203514743,-0.09221154955313184,-0.39554234575216324,-0.6179668842336425,-0.7087889249242616,-0.4866011732911074,0.3105812707888014,-0.39731776668591795,0.3857310587751859,0.08584905177430975,0.03153654546813573,0.5951015254177463,-0.10199423170680394,-0.09962339372086673,-0.013050675768983007,-0.09175264583821051,-0.1144620847843305,-0.03392094207689538,0.009063292952949598,0.102197464337716,0.03537957137638037,-0.021972879954417775,0.03057295686204922,0.0003008120937348686,6.396887508912819e-17
28,Do not grow as expected,0.5798370181582096,3.0997394939918474,3.1205695718471995,2.081704433413726,2.0110217543110327,-0.8182002857139978,0.8481140620659492,2.184704941586808,2.0256308602247186,-0.08382549299140124,1.9292720923854187,-0.44236581759671073,1.0540342868110555,-0.26715755233573435,-1.3580426922089364,-0.2723514886435787,1.6163423584908496,-0.6555847353850314,0.581586258445055,-0.049899182786329176,-0.10993092341704316,-0.5122076864616195,-0.2105643423904792,-0.03945882909306546,-0.02310036184317676,-0.04206265878214885,0.035020206976848205,0.010999300732914807,0.01342305117752862,0.06439933588951523,-0.048672031386070395,-0.019216104713382393,0.022454174371092095,0.010781923975765143,2.0659722607065583e-16
29,Do not grow as expected,7.5453489300025405,1.1719438780756384,4.190651304202751,-1.1338761470743524,2.1189722103476334,-0.8982470960964034,0.9008514271120583,0.2105668928996602,-1.347991164149573,0.16320621568786806,-0.6685689764297805,-0.8785835950896489,1.4958431404513577,-1.137995661020871,-0.012164425086995726,0.7279440511752377,-0.4305974981054437,-0.03446368443986376,0.032300671110305525,0.34372543088165414,0.07261036547634306,0.3398091044954741,0.20172775893054276,-0.21877959937553101,-0.0645382107847915,0.2752270082281317,-0.13817499161009214,0.3148377418257711,-0.0009035900960107029,0.053177709888272216,0.011246839836405634,-0.029318975511198435,-0.023270779013793572,-0.0030566631707182393,-4.090884750881041e-17
30,Develop normally,-1.320586189495817,-2.802652831142638,1.4992589388703796,-1.216546670536046,-0.8888506803172713,-0.2606686031070944,0.38961300309378505,0.1430598716767516,-1.4700016180627373,0.6429926176712758,-0.377767764516474,0.1423139455335153,0.46751393738677294,-0.1854159668523656,0.4617963515385282,-0.4086053835276749,-0.4609306375253888,-0.584886832797793,0.7543527439526102,0.08376393368435428,-0.08446607935743723,-0.08840849363771186,0.19488051129378003,0.27068492738616273,-0.05115470441418406,-0.045679218516821295,-0.1674846648661636,-0.1886659967729075,-0.09698688760743349,0.01882267050023241,-0.011631108015837544,0.025210214915982878,-0.03268843496890997,0.0022132402903226843,2.8916672762303645e-17
31,Develop normally,0.025835519974737677,-2.3067991220498283,-0.6829377557803641,-0.6873453283976584,-0.6325957623074007,0.6607801898172416,-0.7247347065697338,0.17915246842503452,-1.5654616842036035,0.4467249923546131,0.10890925522482281,-0.5309149870924851,0.32924334325783833,0.5699050800733949,-0.43092211628068827,0.21368929185949942,-0.3796449254246986,-0.09374199364105476,0.10520402370851628,-0.1798808735694075,-0.453250990498438,-0.1508743289709354,0.12620201598239125,-0.21789913087368337,-0.155893102266456,-0.0943919184542669,0.05155852864529309,0.12331375412105583,-0.11592239083526026,-0.023980583918752064,-0.02101381753172893,0.005023862091177002,0.009573375641158517,-0.0006389045961848985,3.1796953246460007e-16
32,Develop normally,-4.937511050327326,-2.094087839813788,-0.15161751144301217,-0.6133975218079531,-1.6725390844154018,-0.7063108121886496,-0.09369466385120577,-0.4889323275361941,0.9881454815556978,-0.37296887953424246,1.225628936019354,-0.5801783965300421,-0.007085464366816902,-0.37050362212213706,1.101991781001822,0.8738146262437072,0.16812577827687575,0.9661709867961273,0.41033014255051437,-0.6063123048377077,-0.18178740447511296,-0.08877003427656784,-0.29642453931717716,-0.24250802467557503,0.10157651511669244,0.2730239759637834,-0.18292539621355758,0.033600037939218716,0.016701424920175137,0.024361277621177062,-0.013717352434483836,0.0081489217807265,0.030752921872816214,0.011399325826692331,-2.1704296470953444e-16
33,Develop normally,-0.034578082098687395,-4.026811441229022,1.878837687870648,-0.34284659715946325,0.006945400967480185,-1.1730241875394505,-0.6194433657142924,0.015625313951813075,1.3229394784140491,-0.5810427879710366,-0.15948521073181024,-0.4529894844305545,-0.09820925712023142,-0.18828160312223732,0.11918379845753395,0.27829216233421883,-0.46060358450519095,0.34682596011027633,0.6589221231989033,-0.1745440269455332,0.057616547462564956,-0.14611299198339078,-0.03605901977956213,0.21387774802095655,-0.11588456242927218,-0.04601533837183358,0.1380919322856458,-0.039906423893789025,-0.05124537108044415,-0.017603067728346418,0.014005438248313571,0.009349339929486031,-0.006670701357008555,0.009485254049325377,1.0659656586690766e-16
34,Develop normally,0.5811848564325334,-3.7713477601604883,-0.020941705972590843,-0.9934667707880855,0.2043427277555773,0.039691041158363374,0.7061519554198386,0.607516965035256,0.26949106835727493,-0.6229354666085433,-0.27744083371547584,0.1771219130455674,0.5772357148220313,0.018198904461983148,-0.05839482085155449,-0.33280123248211385,-0.08215746056418727,0.5076922870782279,0.6506016223628982,-0.23333291053250377,-0.057152927448649644,0.1322000003083606,0.041960963852818674,-0.0287817282505464,-0.02097949050328571,-0.12558557302003495,0.035523157773709284,-0.0866777452095424,-0.008916358740534263,-0.03378369078714977,0.009674910431538985,0.0340829921623296,0.008553194498829523,-0.008556248528585466,3.3841074176936418e-18
35,Develop normally,1.7757580909164508,-2.678499140801717,2.0774651169473395,-0.3267849250269431,1.9584515744207436,-0.32434800257983876,-1.0004535533077281,1.35549631570673,0.28763094741333906,0.011079316725685396,-0.8190177022445444,-0.7174534462979268,0.21782278138976413,-0.26153466432943523,0.23885272407051272,0.15181643388445018,-0.4770427850471384,0.6153653732865669,0.6633162057332899,0.3213616614662507,0.17345636549701995,-0.4163573137492474,-0.28503034593154364,-0.06787061476110469,0.0522306544766037,-0.12891853777439383,0.05548377453863294,-0.05819241084204801,0.013181453560720579,-0.019961319231164367,-0.022867379783122286,-0.016773685315399953,-0.03163617781622702,-0.03464356124060378,1.4712439641714753e-16
36,Develop normally,-0.2339110957192888,-1.0246405802100955,4.668463418899387,-0.5165361608370161,0.4336804724694785,0.24804615847284453,0.45368393551869257,-0.2321095218625632,-1.010436860313741,-0.39018745470537686,-0.5489254133780285,-0.43612920601214494,1.234629916527407,0.7934740120282104,0.4385575999610955,0.0835493658950769,0.1237897294034689,-0.17442613854521072,-0.08963620344418988,-0.19195229648276582,0.2249353398580492,0.03423827965070108,-0.14814392517694785,-0.18344400344661546,-0.12307297305071757,-0.07426541384789717,0.08097372096597162,-0.2059310676510365,-0.025505258217111266,0.11351205890327466,-0.0018561964140357556,0.01993523789788211,-0.00242137750446297,0.01361429219529935,-3.889282333429976e-17
37,Develop normally,-2.3016527353418703,-2.607442152092487,1.1634503612373703,-0.9430905316200994,-0.4423069185067262,1.7230163533390233,0.8659923435233844,-1.2493676085282373,-0.24749005833873503,0.07398490155879146,-0.23920800496436298,-0.2840939192920007,-0.5327593578028764,0.31487160783685114,0.20998727093408667,1.0598388208832248,0.16439380144816898,-0.25935711846177506,-0.2270565582182602,0.21822400076502382,0.008399360203787442,-0.21412969134892648,-0.16054132110874061,-0.26420720113353513,-0.01026370626599581,0.006367425199456563,-0.029635631475225886,-0.03299506400382581,-0.05375531587026793,-0.034214543440034675,-0.011790197402852667,-0.04237458166199837,0.007173008406761872,-0.0019494677692482832,4.4392702052954057e-16
38,Develop normally,0.20083722688018138,0.02302337403250062,-1.0798072844106887,-1.133353278349101,2.211396417452009,2.4780697227034394,-0.1483133567824963,-0.8784180624391829,1.5123614591089656,0.286402496314092,0.7227804191927014,-0.5132333583030212,0.6543714521112508,-0.6214713604615862,1.2909106736436258,-0.7676527240147394,-0.5052554189654549,1.0912224092756762,-0.014449487041888115,-0.26354405050887636,-0.10275149288831545,-0.04175223800598646,0.4924486235087338,0.18042645221124798,0.02059591304823974,-0.12770542645104174,0.06882533523132893,-0.10958006779402349,0.06766470518544473,0.05485086754476953,-0.011260575371158573,-0.03498270587570864,-0.00250900358882069,-0.012376242769326893,2.549804246105011e-16
39,Do not grow as expected,-1.6970193982312258,-0.7260585640029096,-0.668268927377558,0.44735015527035243,1.229065993320727,4.162717530047828,-0.7383494866105293,1.3993500771982037,2.547203639625009,-0.44095013658625487,-1.1676635440815428,-0.41850272728873095,-0.27321956166652084,-0.8258511287231102,-0.6553103965492936,1.198427989033902,0.07852180226232915,-0.47186413897313306,-0.28555412893088994,-0.10561905602125067,-0.30454330333339275,-0.16575884652273232,0.0864330831588663,-0.055692047342730366,-0.0907980049919487,-0.016003259356443703,-0.0017575725886968346,0.056452981764823516,0.008475152752929706,-0.08452683394420817,0.015262966340889307,-0.00040960967485304006,-0.024273208986042676,0.025949563209350334,-1.0982976178757428e-16
